1,2023-06-23 13:19:23.807696,23.592001542565562,36.62908614531709,left,200,0
1,2023-06-23 13:22:41.074000,23.559477952707304,36.21464057389606,left,200,0
2,2023-06-23 13:22:45.077090,23.574953580907568,36.10430836992164,left,200,10
1,2023-06-23 13:23:11.968886,-39.123286017800005,15.718474977047208,left,200,0
2,2023-06-23 13:23:15.923339,-37.609080953528256,15.479497571208539,left,200,10
3,2023-06-23 13:23:19.812445,-38.49532154819727,15.603636173804393,left,200,20
4,2023-06-23 13:23:24.033103,3.9423838566168903,20.685045765198026,left,200,30
5,2023-06-23 13:23:28.055109,-40.024313071177836,15.414834102679817,left,200,40
6,2023-06-23 13:23:32.372860,-43.81962724629096,-0.7528283192564764,left,200,50
7,2023-06-23 13:23:36.391972,-42.89525757711901,15.447643093816744,left,200,60
8,2023-06-23 13:23:40.283014,-43.7875388124612,16.0827150271096,left,200,70
9,2023-06-23 13:23:44.309432,-44.99167053159204,15.914646870898782,left,200,80
10,2023-06-23 13:23:48.189936,-22.573405177985705,14.416926840283839,left,200,90
11,2023-06-23 13:23:52.079812,-48.20202212777513,16.014497600902146,left,200,100
12,2023-06-23 13:23:55.963694,-132.38139571048262,-34.68707626956234,left,200,110
13,2023-06-23 13:23:59.848501,-49.91978763353878,16.166054797671745,left,200,120
14,2023-06-23 13:24:03.806168,-50.21930740837838,16.213445984990404,left,200,130
15,2023-06-23 13:24:07.833421,-45.30141260705218,8.731040999697177,left,200,140
16,2023-06-23 13:24:11.716767,-51.19600824947099,16.410273205704808,left,200,150
17,2023-06-23 13:24:15.739756,-46.22190021864706,8.541123641511943,left,200,160
18,2023-06-23 13:24:19.690476,-55.16516181854496,16.16229190490291,left,200,170
19,2023-06-23 13:24:23.645331,-55.13710280636392,16.08115301453234,left,200,180
20,2023-06-23 13:24:27.530529,-50.28778854599001,8.4883619969039,left,200,190
21,2023-06-23 13:24:31.485811,-59.8639167045167,0.17827943538145874,left,200,200
22,2023-06-23 13:24:35.512835,-36.0758937181652,14.601080137665708,left,200,210
23,2023-06-23 13:24:39.403343,-143.8133045980799,-34.45924070100976,left,200,220
24,2023-06-23 13:24:43.355573,-60.88063231687885,15.669146921739728,left,200,230
25,2023-06-23 13:24:47.244740,-60.73277485703868,16.37083235546156,left,200,240
26,2023-06-23 13:24:51.133355,-38.79901802684697,14.33575315180612,left,200,250
27,2023-06-23 13:24:55.088431,-38.79901802684697,14.33575315180612,left,200,260
28,2023-06-23 13:24:59.104439,-83.15692501496981,-6.738313680589123,left,200,270
29,2023-06-23 13:25:02.990521,-65.86520366520232,0.25759252768865437,left,200,280
30,2023-06-23 13:25:07.011949,-66.68977116677803,15.598139326539318,left,200,290
31,2023-06-23 13:25:11.031735,-1378.5130959043306,-531.6857529907757,left,200,300
32,2023-06-23 13:25:14.984542,-62.48111437429563,8.76080468724143,left,200,310
33,2023-06-23 13:25:18.876406,-68.70434037869663,15.84260174584307,left,200,320
34,2023-06-23 13:25:22.893265,-69.33637299227024,15.79610450210178,left,200,330
35,2023-06-23 13:25:26.780113,-76.52366862041633,-1.1272928234595376,left,200,340
36,2023-06-23 13:25:29.867799,-71.03976543988247,15.631533056862946,right,199,340
37,2023-06-23 13:25:32.574819,-71.03976543988247,15.631533056862946,right,199,330
38,2023-06-23 13:25:35.211654,-70.85289690122521,15.43873305306419,right,199,320
39,2023-06-23 13:25:38.165807,-69.54672556131563,15.616218643324444,right,199,310
40,2023-06-23 13:25:41.119793,-71.3186418303033,-0.38000761565896823,right,199,300
41,2023-06-23 13:25:44.004093,-67.23569428586806,16.235474158281978,right,199,290
42,2023-06-23 13:25:46.961130,-68.6883421877263,15.880679607674676,right,199,280
43,2023-06-23 13:25:49.920729,-66.3201987713783,16.167444409922492,right,199,270
44,2023-06-23 13:25:52.873633,61.25362530079077,20.92330394532359,right,199,260
45,2023-06-23 13:25:55.962576,-1375.9750228911887,-531.303527800921,right,199,250
46,2023-06-23 13:25:58.598318,-64.15169815363599,15.98036451639405,right,199,240
47,2023-06-23 13:26:01.487040,-62.38160376859851,16.237323437515904,right,199,230
48,2023-06-23 13:26:04.442607,-63.09030897297726,15.983972535831217,right,199,220
49,2023-06-23 13:26:07.460577,-61.32401958237526,16.237582391819746,right,199,210
50,2023-06-23 13:26:10.349089,-61.07183174348171,15.961736720687885,right,199,200
51,2023-06-23 13:26:13.309592,-52.15582015860069,8.26636399294439,right,199,190
52,2023-06-23 13:26:16.396075,-57.61762243503751,15.771175784382756,right,199,180
53,2023-06-23 13:26:19.026726,-56.22924840535546,15.744967766776377,right,199,170
54,2023-06-23 13:26:21.920269,-56.22924840535546,15.744967766776377,right,199,160
55,2023-06-23 13:26:24.944847,-54.02220302872485,15.474119258604485,right,199,150
56,2023-06-23 13:26:27.900639,-52.81807130959401,15.642187414815304,right,199,140
57,2023-06-23 13:26:30.787497,-52.05984269974648,16.17579342706065,right,199,130
58,2023-06-23 13:26:33.743653,-52.05984269974648,16.17579342706065,right,199,120
59,2023-06-23 13:26:36.697762,-51.67962322636099,0.30654394090418435,right,199,110
60,2023-06-23 13:26:39.786267,-50.78500332187853,15.849832028251939,right,199,100
61,2023-06-23 13:26:42.493187,-48.67582360975932,15.92028906816116,right,199,90
62,2023-06-23 13:26:45.064796,-47.92936785317447,15.663110369186914,right,199,80
63,2023-06-23 13:26:48.016280,-50.525675550036475,-1.0296709107287398,right,199,70
64,2023-06-23 13:26:50.973113,-130.0749577248485,-34.750963846986636,right,199,60
65,2023-06-23 13:26:53.923194,-127.94398351585176,-34.99987727131804,right,199,50
66,2023-06-23 13:26:56.881450,-37.730708551150194,8.318455720177605,right,199,40
67,2023-06-23 13:26:59.970213,-46.27824001818762,-1.5147801530983251,right,199,30
68,2023-06-23 13:27:02.543342,-41.513970809824436,15.274531879149222,right,199,20
69,2023-06-23 13:27:05.630550,-45.13131591312202,-2.07650761482914,right,199,10
70,2023-06-23 13:27:08.200923,-45.09864917006839,-1.9170346826612956,right,199,0
71,2023-06-23 13:27:12.086247,-37.421445543956565,15.14878486030322,left,198,0
72,2023-06-23 13:27:15.978508,-38.384811746588014,15.334218222932513,left,198,10
73,2023-06-23 13:27:19.863028,-38.384811746588014,15.334218222932513,left,198,20
74,2023-06-23 13:27:23.814451,-40.28102165679579,15.244611051730914,left,198,30
75,2023-06-23 13:27:27.705069,-47.19587025571941,-2.044551506861559,left,198,40
76,2023-06-23 13:27:31.658817,-42.167576629961516,15.61937713718957,left,198,50
77,2023-06-23 13:27:35.551056,-43.79890793894924,15.61729983170833,left,198,60
78,2023-06-23 13:27:39.572814,-43.22680883339201,15.73887074417786,left,198,70
79,2023-06-23 13:27:43.526409,-44.181466104760936,15.654550508379124,left,198,80
80,2023-06-23 13:27:47.414777,-23.375089382171286,14.383388642138016,left,198,90
81,2023-06-23 13:27:51.307417,-46.71240468038073,15.964596308209728,left,198,100
82,2023-06-23 13:27:55.331079,-46.67501329406798,15.677616194359668,left,198,110
83,2023-06-23 13:27:59.352428,-49.51140313354109,15.485535700573408,left,198,120
84,2023-06-23 13:28:03.243243,-50.626312645609296,15.319990546888917,left,198,130
85,2023-06-23 13:28:07.264779,-44.89445990004372,8.192876710908264,left,198,140
86,2023-06-23 13:28:11.215255,-51.960543929040135,15.682075534709021,left,198,150
87,2023-06-23 13:28:15.164991,-51.834263438624795,15.401705624181947,left,198,160
88,2023-06-23 13:28:19.051240,-53.80894394072158,15.683590947859887,left,198,170
89,2023-06-23 13:28:22.939718,-60.59851818708029,-1.3818982998465934,left,198,180
90,2023-06-23 13:28:26.891536,-54.76429506005395,15.766450790570815,left,198,190
91,2023-06-23 13:28:30.910203,-58.65619355519331,0.1359725978635531,left,198,200
92,2023-06-23 13:28:34.801327,-58.442199660727965,15.695089283851019,left,198,210
93,2023-06-23 13:28:38.827149,-59.66175796981014,16.007270874282675,left,198,220
94,2023-06-23 13:28:42.848066,-58.65119194824673,15.611877766820413,left,198,230
95,2023-06-23 13:28:46.800631,-61.2306220340008,15.95391133000983,left,198,240
96,2023-06-23 13:28:50.817594,-60.227471826118474,16.32838084430037,left,198,250
97,2023-06-23 13:28:54.702819,-62.50759376975226,16.582415571134618,left,198,260
98,2023-06-23 13:28:58.593326,-64.68015766214259,15.869388091202854,left,198,270
99,2023-06-23 13:29:02.546526,-63.805622732170626,16.003837156814164,left,198,280
100,2023-06-23 13:29:06.432168,-1378.1791137278085,-531.9282779169841,left,198,290
101,2023-06-23 13:29:10.320175,-64.66193160904433,15.92653172283823,left,198,300
102,2023-06-23 13:29:14.205007,-67.10068591935664,15.637325469463768,left,198,310
103,2023-06-23 13:29:18.229919,-67.0698971212677,15.513263071251227,left,198,320
104,2023-06-23 13:29:22.249052,-68.67960371000929,15.90039799780325,left,198,330
105,2023-06-23 13:29:26.141262,-74.62769122226713,-1.5023077473477073,left,198,340
106,2023-06-23 13:29:29.096192,-70.08252935400901,15.735495474609621,right,197,340
107,2023-06-23 13:29:32.052021,-70.59210137991121,15.979353967460128,right,197,330
108,2023-06-23 13:29:35.005164,-70.06371795511538,15.960266510634206,right,197,320
109,2023-06-23 13:29:37.963594,-68.58640874954328,15.591364487357115,right,197,310
110,2023-06-23 13:29:40.915963,-67.78601286411524,15.686081766396555,right,197,300
111,2023-06-23 13:29:43.939478,-66.93975400081546,16.003330587827495,right,197,290
112,2023-06-23 13:29:46.895952,-66.04142425882293,16.047871888234848,right,197,280
113,2023-06-23 13:29:49.918664,-66.12648917535607,16.03600564777318,right,197,270
114,2023-06-23 13:29:52.551105,-64.64749669604602,15.897746717211842,right,197,260
115,2023-06-23 13:29:55.508640,-63.905090007570244,15.937370250964133,right,197,250
116,2023-06-23 13:29:58.393766,5.408223138479926,17.120693287813452,right,197,240
117,2023-06-23 13:30:01.481986,-65.7815246704195,0.5263539964151605,right,197,230
118,2023-06-23 13:30:04.188408,-59.84341575110803,15.78790983888274,right,197,220
119,2023-06-23 13:30:06.898086,-61.26052818382169,15.87205815866989,right,197,210
120,2023-06-23 13:30:09.463251,-59.103302918600136,15.96963736632567,right,197,200
121,2023-06-23 13:30:12.424613,-56.72769325283004,15.412033668197274,right,197,190
122,2023-06-23 13:30:15.510960,-55.02593555018698,16.056004248101345,right,197,180
123,2023-06-23 13:30:18.077689,-55.98562340711755,15.861000892071896,right,197,170
124,2023-06-23 13:30:21.102857,-53.71412390902976,15.609922620701788,right,197,160
125,2023-06-23 13:30:24.124060,-53.71412390902976,15.609922620701788,right,197,150
126,2023-06-23 13:30:26.695374,-52.74389616977272,15.470234542914145,right,197,140
127,2023-06-23 13:30:29.780935,-54.366485878842795,-0.4467176294014763,right,197,130
128,2023-06-23 13:30:32.419538,-49.599113012367035,15.386751653054493,right,197,120
129,2023-06-23 13:30:35.307097,-50.715274976358415,15.566688538889341,right,197,110
130,2023-06-23 13:30:38.398949,-47.75509836188337,16.077097607974174,right,197,100
131,2023-06-23 13:30:41.035365,-45.57063682913597,15.747815962958114,right,197,90
132,2023-06-23 13:30:43.926585,-46.59827583573212,15.602204953919426,right,197,80
133,2023-06-23 13:30:47.009986,-44.523851831746235,15.73133257942785,right,197,70
134,2023-06-23 13:30:49.653097,-42.437640903953536,15.732025340452537,right,197,60
135,2023-06-23 13:30:52.539106,-42.43948812690234,15.64439638485684,right,197,50
136,2023-06-23 13:30:55.561466,-41.377149242360666,15.778185822568695,right,197,40
137,2023-06-23 13:30:58.580982,-124.54721032440072,-34.804235919702705,right,197,30
138,2023-06-23 13:31:01.153781,-39.22640039518514,15.411456547763557,right,197,20
139,2023-06-23 13:31:04.109686,-39.18899402098021,15.509171018789594,right,197,10
140,2023-06-23 13:31:07.058102,-38.29805202170111,15.11618684291604,right,197,0
141,2023-06-23 13:31:10.947556,-37.24706103966521,15.29508043724196,left,196,0
142,2023-06-23 13:31:14.973970,-37.88895384234683,15.357481389406974,left,196,10
143,2023-06-23 13:31:19.002247,-40.888062934286225,14.778440610503866,left,196,20
144,2023-06-23 13:31:22.886014,-38.08393502010411,15.685567602366671,left,196,30
145,2023-06-23 13:31:26.776725,-40.30312354427581,17.22913793341759,left,196,40
146,2023-06-23 13:31:30.797528,-41.10703095661178,15.611587951635983,left,196,50
147,2023-06-23 13:31:34.685433,-42.56647492340342,15.030052436456646,left,196,60
148,2023-06-23 13:31:38.573074,-44.81081490768732,-0.802350461465636,left,196,70
149,2023-06-23 13:31:42.527133,-43.67579310828225,15.212688743007767,left,196,80
150,2023-06-23 13:31:46.421148,-46.84254357513502,15.612799643193629,left,196,90
151,2023-06-23 13:31:50.375843,-45.81490456853887,15.758410652232318,left,196,100
152,2023-06-23 13:31:54.257837,-47.874860980764815,15.776902122783824,left,196,110
153,2023-06-23 13:31:58.142567,-47.874860980764815,15.776902122783824,left,196,120
154,2023-06-23 13:32:02.026497,-49.977362083835224,15.718576614159861,left,196,130
155,2023-06-23 13:32:05.909707,-49.977362083835224,15.718576614159861,left,196,140
156,2023-06-23 13:32:09.862314,-51.05978283929091,15.8109446430438,left,196,150
157,2023-06-23 13:32:13.882370,-52.11086485534418,15.351506693762204,left,196,160
158,2023-06-23 13:32:17.900568,-54.14094429380995,15.281637862135504,left,196,170
159,2023-06-23 13:32:21.922230,-54.8128861329552,15.231156331672757,left,196,180
160,2023-06-23 13:32:25.939241,-54.96821777764005,15.432844155623872,left,196,190
161,2023-06-23 13:32:29.893372,-54.98453222632749,15.440817265963371,left,196,200
162,2023-06-23 13:32:33.780170,-60.60976206259811,-0.0092254089390984,left,196,210
163,2023-06-23 13:32:37.735032,-59.23923546331676,15.970968090874926,left,196,220
164,2023-06-23 13:32:41.686720,-60.60061177159284,15.782760258214505,left,196,230
165,2023-06-23 13:32:45.575207,-61.56904539275854,15.918256949523222,left,196,240
166,2023-06-23 13:32:49.466341,-63.56017121879415,15.884251027480765,left,196,250
167,2023-06-23 13:32:53.427221,-64.38257201017468,15.50947258082817,left,196,260
168,2023-06-23 13:32:57.317579,-64.1502071902475,15.495243425210884,left,196,270
169,2023-06-23 13:33:01.334891,-65.86957062302858,15.985075909010764,left,196,280
170,2023-06-23 13:33:05.290161,-65.494307286673,15.642897145647627,left,196,290
171,2023-06-23 13:33:09.178635,-67.30368814468369,15.645202214766663,left,196,300
172,2023-06-23 13:33:13.067297,-67.23110166045166,15.511857150540013,left,196,310
173,2023-06-23 13:33:17.088310,-69.4248940472252,15.599054973468657,left,196,320
174,2023-06-23 13:33:20.978112,-70.85964780938968,15.7884500270325,left,196,330
175,2023-06-23 13:33:24.870266,-70.85964780938968,15.7884500270325,left,196,340
176,2023-06-23 13:33:27.958197,-69.85890765012871,1.402647604369946,right,195,340
177,2023-06-23 13:33:30.525856,-70.85964780938968,15.7884500270325,right,195,330
178,2023-06-23 13:33:33.481943,-70.86501008227783,15.71712515991674,right,195,320
179,2023-06-23 13:33:36.573075,-67.73622674007092,15.344898029843563,right,195,310
180,2023-06-23 13:33:39.143554,-68.76386574666705,15.199287020804874,right,195,300
181,2023-06-23 13:33:42.232741,-67.15495422472372,15.667803128296093,right,195,290
182,2023-06-23 13:33:44.802900,-68.5945956246865,15.852864335965222,right,195,280
183,2023-06-23 13:33:47.823997,-66.61223916198162,15.700135876894926,right,195,270
184,2023-06-23 13:33:50.713874,-66.43574644944692,15.722593024067056,right,195,260
185,2023-06-23 13:33:53.667439,-64.07346422748898,15.417084628389865,right,195,250
186,2023-06-23 13:33:56.622933,-64.07346422748898,15.417084628389865,right,195,240
187,2023-06-23 13:33:59.576027,-62.34818841057862,15.703156473167915,right,195,230
188,2023-06-23 13:34:02.665121,-59.38045639752377,15.928572320664468,right,195,220
189,2023-06-23 13:34:05.369464,-60.584588116654615,15.76050416445365,right,195,210
190,2023-06-23 13:34:07.942822,-59.046324505333395,15.240087079873554,right,195,200
191,2023-06-23 13:34:10.894245,-57.26809991001157,15.583015321745172,right,195,190
192,2023-06-23 13:34:13.852589,-57.26809991001157,15.583015321745172,right,195,180
193,2023-06-23 13:34:16.806316,-56.37120131145782,15.763000158689685,right,195,170
194,2023-06-23 13:34:20.098311,-10.74973495815363,20.328475769997013,right,195,160
195,2023-06-23 13:34:23.000130,-10.964465103759014,20.65346018622398,right,195,150
196,2023-06-23 13:34:25.739329,-52.73308452871032,15.478099597648885,right,195,140
197,2023-06-23 13:34:28.627579,-51.24205581695838,15.813932255264834,right,195,130
198,2023-06-23 13:34:31.647054,-51.41854852949307,15.791475108092705,right,195,120
199,2023-06-23 13:34:34.534881,-134.4290051711946,-35.34429736225277,right,195,110
200,2023-06-23 13:34:37.490792,-47.96087981537572,15.138867025417,right,195,100
201,2023-06-23 13:34:40.447018,-47.08235623495542,15.937231964476663,right,195,90
202,2023-06-23 13:34:43.465279,-46.5934710129102,15.431551904325225,right,195,80
203,2023-06-23 13:34:46.356831,-44.94799856908617,15.567589907292982,right,195,70
204,2023-06-23 13:34:49.376977,-46.09125435215977,15.158206398920118,right,195,60
205,2023-06-23 13:34:52.324158,-45.03636059645167,15.093708691451093,right,195,50
206,2023-06-23 13:34:55.219842,-43.61944204903626,15.245702849748572,right,195,40
207,2023-06-23 13:34:58.238457,-41.4009238789712,15.09805087628845,right,195,30
208,2023-06-23 13:35:01.129467,-41.737218692463166,15.604288010900586,right,195,20
209,2023-06-23 13:35:04.085842,-39.711480333499765,15.146092494335267,right,195,10
